0.055,0,-2.07101e-16
0.055,0,-2.07226e-08
0.055,0,-8.28986e-08
0.055,0,-1.86491e-07
0.055,0,-3.35634e-07
0.055,0,-5.2311e-07
0.055,0,-7.52016e-07
0.055,0,-1.02232e-06
0.055,0,-1.33405e-06
0.055,0,-1.68726e-06
0.055,0,-2.08192e-06
0.055,0,-2.51797e-06
0.055,0,-2.9955e-06
0.055,0,-4.95297e-06
0.055,0,-5.6143e-06
0.055,0,-6.31706e-06
0.055,0,-7.06117e-06
0.055,0,-7.84679e-06
0.055,0,-8.67383e-06
0.055,0,-9.54221e-06
0.055,0,-1.04521e-05
0.055,0,-1.14034e-05
0.055,0,-1.23962e-05
0.055,0,-1.34304e-05
0.055,0,-1.4506e-05
0.055,0,-1.5623e-05
0.055,0,-1.67815e-05
0.055,0,-1.79814e-05
0.055,0,-1.92227e-05
0.055,0,-2.05054e-05
0.055,0,-2.18296e-05
0.055,0,-2.31952e-05
0.055,0,-2.46023e-05
0.055,0,-2.60507e-05
0.055,0,-2.75406e-05
0.055,0,-2.90719e-05
0.055,0,-3.06447e-05
0.055,0,-3.22589e-05
0.055,0,-3.39143e-05
0.055,0,-3.56113e-05
0.055,0,-3.73498e-05
0.055,0,-3.91297e-05
0.055,0,-4.0951e-05
0.055,0,-4.28137e-05
0.055,0,-4.47179e-05
0.055,0,-4.66635e-05
0.055,0,-4.86504e-05
0.055,0,-5.06788e-05
0.055,0,-5.27485e-05
0.055,0,-5.48598e-05
0.055,0,-5.70125e-05
0.055,0,-5.92065e-05
0.055,0,-6.14421e-05
0.055,0,-6.37191e-05
0.055,0,-6.60375e-05
0.055,0,-6.83979e-05
0.055,0,-7.07992e-05
0.055,0,-7.32417e-05
0.0549999,0,-7.57258e-05
0.0549999,0,-7.82512e-05
0.0549999,0,-8.08182e-05
0.0549999,0,-8.34266e-05
0.0549999,0,-8.60765e-05
0.0549999,0,-8.87678e-05
0.0549999,0,-9.15006e-05
0.0549999,0,-9.42747e-05
0.0549999,0,-9.709e-05
0.0549999,0,-9.9947e-05
0.0549999,0,-0.000102845
0.0549999,0,-0.000105785
0.0549999,0,-0.000108766
0.0549999,0,-0.00011179
0.0549999,0,-0.000114854
0.0549999,0,-0.00011796
0.0549999,0,-0.000121107
0.0549999,0,-0.000124295
0.0549999,0,-0.000127525
0.0549998,0,-0.000130796
0.0549998,0,-0.000134109
0.0549998,0,-0.000137463
0.0549998,0,-0.000140859
0.0549998,0,-0.000144295
0.0549998,0,-0.000147774
