-0.0281617,-0.0384555,0.0511849,0.0031478,-0.00164551,-0.00123979
-0.0419158,-0.0309293,-0.133269,0.00309422,-0.00239887,0.000381048
-0.0133414,0.0402309,0.0190355,0.00148976,-0.00336266,-0.000552898
0.000996322,0.0119825,0.0816533,-0.000115728,-0.00345207,-0.000564517
-0.014298,-0.0344178,0.0335823,-0.00187445,-0.00166765,-0.0010425
0.0021176,0.0447315,-0.0648293,-0.00350776,0.000374139,0.000310951
0.00262843,0.0273934,-0.0628059,-0.00324113,0.00224448,0.000530449
-0.0445825,-0.0343357,-0.0120473,-0.00222297,0.0021152,-0.000378447
-0.0125894,-0.0143144,0.0161287,-0.000598144,0.00355436,7.8472e-05
0.177219,-0.0266624,0.123863,0.00347284,0.00696746,0.000990544
0.273356,-0.095144,0.137916,0.00564319,0.0106193,0.000520388
0.338248,-0.091778,0.127211,0.00792108,0.0147404,0.00050551
0.308834,-0.109799,0.0158616,0.00777945,0.0178701,0.000719781
0.0259382,-0.0214254,-0.0366008,0.0071354,0.0184717,0.000258644
-0.21131,-0.0359451,-0.123231,0.00391258,0.0138976,0.000740037
-0.385621,-0.015825,-0.280289,-0.000173022,0.00701634,0.000771522
-0.545124,-0.00488235,-0.392893,-0.00431894,-0.00164947,0.000583091
-0.658346,0.0704068,-0.43525,-0.00692076,-0.0125142,0.00064151
-0.723146,0.138719,-0.512176,-0.00774522,-0.0239633,-0.000891973
-0.707658,0.162661,-0.655663,-0.00811106,-0.0322492,-0.000144301
-0.707842,0.182028,-0.628386,-0.0062009,-0.0349907,-0.000345121
-0.752387,0.139541,-0.708316,-0.00363334,-0.0326455,-0.000107556
-0.591206,0.124402,-0.831607,-0.00284815,-0.023751,6.80723e-05
-0.512088,0.172593,-0.708557,-0.00334606,-0.0139832,-0.00230884
-0.350675,0.134853,-0.962438,-0.00637789,-0.00338316,0.000823283
-0.0987113,0.101304,-0.818944,-0.00908984,0.00996713,-0.000905371
0.109815,0.0753133,-0.996122,-0.0098213,0.0202108,0.00177931
0.156107,0.0165146,-0.779358,-0.00788788,0.0236144,0.000152886
0.253227,0.0384119,-0.854961,-0.00409018,0.0249704,0.000627017
0.285622,0.0428625,-0.79414,-4.51375e-05,0.0248972,-3.91515e-05
0.332026,0.0725517,-0.695114,0.00271129,0.0218238,-0.000696739
0.378269,0.0962335,-0.775241,0.00133154,0.0164835,0.00139872
0.423255,0.102325,-0.738957,-0.00150552,0.0132775,0.000250267
0.466952,0.10764,-0.617194,-0.00608582,0.012421,-0.000929214
0.562627,0.106285,-0.734222,-0.00750946,0.0146871,0.000426579
0.593339,0.142388,-0.64595,-0.00929459,0.0199794,-8.71084e-05
0.626835,0.196988,-0.734905,-0.00958283,0.025644,0.00056171
0.561683,0.197319,-0.536397,-0.0105791,0.0292834,0.00121275
0.469002,0.162567,-0.599055,-0.0087274,0.0298889,0.00168749
0.436619,0.14336,-0.580085,-0.0096135,0.0280257,0.00123614
0.355581,0.0804724,-0.41969,-0.01004,0.0252332,-0.00173505
0.383303,0.099509,-0.171856,-0.00913629,0.0208559,-0.00194193
0.349915,0.0810176,-0.0863427,-0.00825454,0.0158269,-0.00029599
0.300276,0.0723536,0.0233532,-0.00521449,0.00627046,0.00231247
0.221302,0.0312978,0.129182,-0.000510272,0.000874073,0.000542078
0.236322,-0.0290123,0.230988,0.00232607,-0.00328626,-0.00102092
0.111786,-0.00848247,0.215217,0.00597256,-0.00412572,0.000160478
0.0313734,-0.141787,0.400301,0.00758047,-0.00594948,0.000184433
-0.0776002,-0.114467,0.33217,0.00910125,-0.00644832,0.00158086
-0.0943645,-0.104792,0.422492,0.0095499,-0.00653381,0.00181007
-0.142097,-0.132565,0.464847,0.00794692,-0.00408334,0.00109492
-0.144502,-0.079938,0.592661,0.00549713,-0.00272882,0.000372394
-0.194029,-0.0738548,0.649534,0.00297396,-0.00547694,-8.60465e-05
-0.337901,-0.0685288,0.681284,0.000367668,-0.00923356,-0.000534111
-0.434606,-0.0201895,0.638745,-0.00376527,-0.0139137,-0.000526815
-0.532764,0.0118961,0.735323,-0.00618329,-0.0204972,-0.000271022
-0.580588,0.109182,0.683151,-0.00634768,-0.0247191,0.000214793
-0.643078,0.0533845,0.566814,-0.00582246,-0.0308293,0.000958763
-0.691038,-0.0093152,0.615593,-0.00521005,-0.0340937,-0.000620381
-0.676929,0.0560428,0.75758,-0.00292951,-0.037325,-0.00174211
-0.596307,0.0126227,0.675317,-0.00140053,-0.0364847,-0.00150479
-0.419077,-0.0643269,0.53438,0.00212593,-0.0326112,-0.000125281
-0.243282,-0.0484997,0.57971,0.00677169,-0.0259467,8.11187e-05
-0.146884,-0.0625569,0.613955,0.0086484,-0.0180657,0.000954768
-0.0661707,-0.0871156,0.601914,0.00864491,-0.0102592,-0.000477158
0.0318315,-0.121486,0.473007,0.00853561,-0.000915275,0.000611541
0.142966,-0.165881,0.476951,0.00660836,0.00648323,-0.000601078
0.238823,-0.148773,0.404925,0.0039719,0.0146558,0.000474036
0.302025,-0.18638,0.355155,0.00194927,0.0165184,0.000909777
0.365092,-0.168851,0.331581,0.0010319,0.0175612,0.000665229
0.396717,-0.11445,0.310269,0.00175848,0.0163061,0.000675674
0.366377,-0.150239,0.224579,0.00287503,0.0135424,-0.000210469
0.273193,-0.131052,0.141305,0.00574749,0.00871328,-0.00107213
0.161619,-0.106271,0.133436,0.00540412,0.00260188,-0.00103031
0.083706,-0.0825217,-0.0567696,0.00499155,-0.00334535,0.000395206
-0.0282913,-0.0764238,-0.0441091,0.00346514,-0.00839511,-3.7215e-05
-0.029892,-0.00739635,-0.0558398,0.00136186,-0.011461,0.000426348
-0.029642,-0.0100597,-0.153545,-0.000863057,-0.0118577,0.000419023
0.00239946,-0.0295839,-0.224367,-0.00278093,-0.0101839,-6.10685e-05
0.0340741,-0.0477563,-0.22513,-0.00357912,-0.00789033,0.000147826
0.0503053,-0.0360249,-0.149336,-0.00231342,-0.00360531,-0.000336904
0.0673663,-0.0608148,-0.120877,-0.00165615,0.00296396,0.000311283
0.102602,-0.108971,-0.144865,0.0024588,0.0105946,0.000288656
0.136887,-0.157104,-0.144945,0.00759732,0.0129742,-0.000381728
0.153601,-0.217937,-0.136936,0.00971807,0.0134171,9.06963e-05
0.185138,-0.216355,-0.108055,0.0111922,0.0123357,-0.000583767
0.184437,-0.252024,-0.062305,0.0120087,0.0100021,-0.00010339
0.152212,-0.217487,-0.0682473,0.0111182,0.00837549,0.000131048
0.18293,-0.201724,-0.120418,0.0100788,0.00419041,0.000612669
0.0544127,-0.186166,-0.0394129,0.00864047,-0.000731641,-0.000282437
-0.0725195,-0.135842,-0.0984428,0.00666869,-0.00439161,0.000422633
